file_name,file_path,file_type,size,album,artist,title,year,genre,duration,track,bitrate
AlbumArt_{E45E3A34-1AD5-45A1-9E3E-CEA30A17919A}_Large.jpg,./Music/MUSIC/AlbumArt_{E45E3A34-1AD5-45A1-9E3E-CEA30A17919A}_Large.jpg,.jpg,30192,Large,{E45E3A34-1AD5-45A1-9E3E-CEA30A17919A},AlbumArt,,,,,
AlbumArt_{E45E3A34-1AD5-45A1-9E3E-CEA30A17919A}_Small.jpg,./Music/MUSIC/AlbumArt_{E45E3A34-1AD5-45A1-9E3E-CEA30A17919A}_Small.jpg,.jpg,7400,Small,{E45E3A34-1AD5-45A1-9E3E-CEA30A17919A},AlbumArt,,,,,
AlbumArt_{E530AB80-0968-47E9-A4FC-41B549F9575D}_Large.jpg,./Music/MUSIC/AlbumArt_{E530AB80-0968-47E9-A4FC-41B549F9575D}_Large.jpg,.jpg,8042,Large,{E530AB80-0968-47E9-A4FC-41B549F9575D},AlbumArt,,,,,
AlbumArt_{E530AB80-0968-47E9-A4FC-41B549F9575D}_Small.jpg,./Music/MUSIC/AlbumArt_{E530AB80-0968-47E9-A4FC-41B549F9575D}_Small.jpg,.jpg,2416,Small,{E530AB80-0968-47E9-A4FC-41B549F9575D},AlbumArt,,,,,
AlbumArt_{F120C1AD-CA4D-4CDA-AB00-F06EDC85F192}_Large.jpg,./Music/MUSIC/AlbumArt_{F120C1AD-CA4D-4CDA-AB00-F06EDC85F192}_Large.jpg,.jpg,9797,Large,{F120C1AD-CA4D-4CDA-AB00-F06EDC85F192},AlbumArt,,,,,
AlbumArt_{F120C1AD-CA4D-4CDA-AB00-F06EDC85F192}_Small.jpg,./Music/MUSIC/AlbumArt_{F120C1AD-CA4D-4CDA-AB00-F06EDC85F192}_Small.jpg,.jpg,2654,Small,{F120C1AD-CA4D-4CDA-AB00-F06EDC85F192},AlbumArt,,,,,
AlbumArt_{F35A766D-2223-47A8-AE76-333274D51674}_Large.jpg,./Music/MUSIC/AlbumArt_{F35A766D-2223-47A8-AE76-333274D51674}_Large.jpg,.jpg,8032,Large,{F35A766D-2223-47A8-AE76-333274D51674},AlbumArt,,,,,
AlbumArt_{F35A766D-2223-47A8-AE76-333274D51674}_Small.jpg,./Music/MUSIC/AlbumArt_{F35A766D-2223-47A8-AE76-333274D51674}_Small.jpg,.jpg,2091,Small,{F35A766D-2223-47A8-AE76-333274D51674},AlbumArt,,,,,
AlbumArt_{F4808B51-3B5C-4DD4-9BF9-534F5C4BC83F}_Large.jpg,./Music/MUSIC/AlbumArt_{F4808B51-3B5C-4DD4-9BF9-534F5C4BC83F}_Large.jpg,.jpg,8974,Large,{F4808B51-3B5C-4DD4-9BF9-534F5C4BC83F},AlbumArt,,,,,
AlbumArt_{F4808B51-3B5C-4DD4-9BF9-534F5C4BC83F}_Small.jpg,./Music/MUSIC/AlbumArt_{F4808B51-3B5C-4DD4-9BF9-534F5C4BC83F}_Small.jpg,.jpg,2507,Small,{F4808B51-3B5C-4DD4-9BF9-534F5C4BC83F},AlbumArt,,,,,
AlbumArt_{FCC3EE35-57B4-434A-9F14-C0DFF07C7706}_Large.jpg,./Music/MUSIC/AlbumArt_{FCC3EE35-57B4-434A-9F14-C0DFF07C7706}_Large.jpg,.jpg,17048,Large,{FCC3EE35-57B4-434A-9F14-C0DFF07C7706},AlbumArt,,,,,
AlbumArt_{FCC3EE35-57B4-434A-9F14-C0DFF07C7706}_Small.jpg,./Music/MUSIC/AlbumArt_{FCC3EE35-57B4-434A-9F14-C0DFF07C7706}_Small.jpg,.jpg,3814,Small,{FCC3EE35-57B4-434A-9F14-C0DFF07C7706},AlbumArt,,,,,
Bigbang - 一天一天.mp3,./Music/MUSIC/Bigbang - 一天一天.mp3,.mp3,4124356,Stand Up,BigBang                       ,?? ?? Ò»ÌìÒ»Ìì,2008,Other,256.8040659942138,5,128.0
By2 - 我知道.mp3,./Music/MUSIC/By2 - 我知道.mp3,.mp3,5807861,Twins ,By2,ÎÒÖªµÀ,2009,Pop,250.17469387755102,4,185.5638685131043
desktop.ini,./Music/MUSIC/desktop.ini,.ini,339,,,desktop,,,,,
F.I.R - 我们的爱.mp3,./Music/MUSIC/F.I.R - 我们的爱.mp3,.mp3,4595712,F.I.R.·É¶ùÀÖÍÅ,F.I.R.,ÎÒÃÇµÄ°®,,Pop,287.24733834175123,5,128.0
F.I.R - 月牙湾.mp3,./Music/MUSIC/F.I.R - 月牙湾.mp3,.mp3,4944092,Û.¸è¼§,F.I.R.,ÔÂÑÀ³,2007,ÆäËü,308.79581033461517,7,127.97212543554006
Folder.jpg,./Music/MUSIC/Folder.jpg,.jpg,25226,,,Folder,,,,,
Gala - Young For You.mp3,./Music/MUSIC/Gala - Young For You.mp3,.mp3,3503329,young for you,the gala,young for you,2004,Other,219.45369157735036,7,128.0
Gala - 追梦赤子心.mp3,./Music/MUSIC/Gala - 追梦赤子心.mp3,.mp3,5116947,×·ÃÎ³Õ×ÓÐÄ,Gala,×·ÃÎ³à×ÓÐÄ,,Blues,319.7037621750471,0,128.0
Sara、刘佳 - 爱很美.mp3,./Music/MUSIC/Sara、刘佳 - 爱很美.mp3,.mp3,7362794,,Sara、刘佳,爱很美,,Other,306.74675259577515,,192.0
Tank - 三国恋.mp3,./Music/MUSIC/Tank - 三国恋.mp3,.mp3,3941246,Fighting!生存之道,TANK,三国恋,2006-03-31,,246.46005160684962,,128.0
Tank - 三国恋.wma,./Music/MUSIC/Tank - 三国恋.wma,.wma,2012017,2006 MP3人气超强总冠军,TANK,三国恋,2006,臺灣流行音樂,248.0,3,64.024
TANK - 千年泪.mp3,./Music/MUSIC/TANK - 千年泪.mp3,.mp3,6287268,Fighting!生存之道(冠军庆功超值版),TANK,千年泪,2006-3-31 0:00:00,"华语流行音乐【Chinese Pop Music】,流行音乐【Pop Music】",261.1255512287877,8,192.0
丁当 - 不是你的错.mp3,./Music/MUSIC/丁当 - 不是你的错.mp3,.mp3,5208744,角落娱乐社区bbs.5757qq.com,丁当,不是你的错  角落娱乐社区bbs.5757qq.com,,,220.94367346938776,1,188.5136394537716
丁当 - 猜不透.mp3,./Music/MUSIC/丁当 - 猜不透.mp3,.mp3,3721552,ÎÒ°®ÉÏµÄ,¶¡µ±,²Â²»Í¸,2008,Other,232.53283290327622,5,128.0
五月天 - 你不是真正的快乐.mp3,./Music/MUSIC/五月天 - 你不是真正的快乐.mp3,.mp3,7329904,ºóÇà´ºÆÚµÄÊ«,ÎåÔÂÌì                        ,Äã²»ÊÇÕæÕýµÄ¿ìÀÖ,2008-10-23,Other,300.12621924607697,3,192.0
任贤齐 - 春天花会开.mp3,./Music/MUSIC/任贤齐 - 春天花会开.mp3,.mp3,5841851,ÇéÒåÐÂ¸è+¾«Ñ¡¹âÒ«È«¼ÇÂ¼Ö®ÇéÆª,ÈÎÏÍÆë                        ,´ºÌì»¨»á¿ª,2004-3-25 0:00:00,»ªÓïÁ÷ÐÐÒôÀÖ¡¾Chinese Pop Music¡¿,242.1812244897959,2,192.0
侃侃 - 滴答.mp3,./Music/MUSIC/侃侃 - 滴答.mp3,.mp3,3714799, ,Ù©Ù©,µÎ´ð,    ,,232.29750566893424,,128.0
信-火烧的寂寞.wma,./Music/MUSIC/信-火烧的寂寞.wma,.wma,3359101,趁我,信,火烧的寂寞,,,277.133,,96.024
元若蓝 - 半情歌.mp3,./Music/MUSIC/元若蓝 - 半情歌.mp3,.mp3,2459634,ÃüÖÐ×¢¶¨ÎÒÛÄã,ÔªÈôÀ¶,°ëÇé¸è,2008,ÆäËü,307.8634551039975,3,64.0
光良 - 约定.mp3,./Music/MUSIC/光良 - 约定.mp3,.mp3,3737146,Ô¼¶¨,¹âÁ¼,Ô¼¶¨,2006,Pop,233.36819296411718,1,128.0
关喆 - 想你的夜.mp3,./Music/MUSIC/关喆 - 想你的夜.mp3,.mp3,5659115,永远的永远,关喆,02.想你的夜,2009,Pop,266.00489795918367,2,170.05891375331436
冯曦妤 - Proud Of You.mp3,./Music/MUSIC/冯曦妤 - Proud Of You.mp3,.mp3,3977341,A Little Love,·ëêØæ¥,11.Proud Of You,2008,Pop,192.86892761685692,11,164.9198606271777
冰淇 - 你真的走了.mp3,./Music/MUSIC/冰淇 - 你真的走了.mp3,.mp3,6150144,,冰淇,你真的走了,,,256.2463045205319,,192.0
刘畊宏 - 彩虹天堂.mp3,./Music/MUSIC/刘畊宏 - 彩虹天堂.mp3,.mp3,4851840,²ÊºçÌìÌÃ,Áõ¸ûºê,²ÊºçÌìÌÃ,2005,Pop,303.35938697318005,,128.0
刘若英 - 一辈子的孤单.mp3,./Music/MUSIC/刘若英 - 一辈子的孤单.mp3,.mp3,5447680,Love And The City,ÁõÈôÓ¢,Ò»±²×ÓµÄ¹Âµ¥,    ,Pop,272.35208300778197,1,160.0
刘若英 - 后来.mp3,./Music/MUSIC/刘若英 - 后来.mp3,.mp3,5462847,后来,ÁõÈôÓ¢,ºóÀ´,,Pop,341.54245464581237,13,128.0
刘若英 - 知道不知道.wma,./Music/MUSIC/刘若英 - 知道不知道.wma,.wma,1792793,听说？刘若英,刘若英,知道不知道？,2004,Pop,220.94299999999998,11,64.024
动力火车 - 继续转动.MP3,./Music/MUSIC/动力火车 - 继续转动.MP3,.MP3,4778410,¼ÌÐø×ª¶¯,¶¯Á¦»ð³µ,¼ÌÐø×ª¶¯,2009-3-27 0:00:00,»ªÓïÁ÷ÐÐÒôÀÖ¡¾Chinese Pop Music¡¿,213.99510204081633,2,178.0185791015625
动力火车-那就这样吧.wma,./Music/MUSIC/动力火车-那就这样吧.wma,.wma,3350135,让爱把我点亮,动力火车,那就这样吧,,动力火车－百万全记录,276.532,8,96.024
动力红车 - 酒醉的探戈2001.mp3,./Music/MUSIC/动力红车 - 酒醉的探戈2001.mp3,.mp3,6616996,ÖÒÐ¢¶«Â·×ß¾Å±é,¶¯Á¦»ð³µ                      ,¾Æ×íµÄÌ½¸ê2001,2001-2-1 0:00:00,»ªÓïÁ÷ÐÐÒôÀÖ¡¾Chinese Pop Music¡¿,275.2086685854942,10,192.0
可米小子 - 青春纪念册.mp3,./Music/MUSIC/可米小子 - 青春纪念册.mp3,.mp3,7491154,Çà´º¼oÄîÔ,¿ÉÃ×Ð¡×Ó,Çà´º¼oÄîÔ,2003,Pop,312.27349153513944,2,192.0
可风.mp3,./Music/MUSIC/可风.mp3,.mp3,6830447,¸ßÐËÊÕ²Ø,¸ßÐËÊÕ²Ø,¿É·ç,2006,Other,278.9101510227148,4,196.1114982578397
后弦 - 娃娃脸.mp3,./Music/MUSIC/后弦 - 娃娃脸.mp3,.mp3,3395210,ÍÞÍÞÁ³ EP,ºóÏÒ,ÍÞÍÞÁ³,,Art Rock,212.27347134162426,,128.0
周华健 - 有没有那么一首歌.mp3,./Music/MUSIC/周华健 - 有没有那么一首歌.mp3,.mp3,4597905,°îÍþ¹¤×÷ÊÒ,周华健,ÓÐÃ»ÓÐÒ»Ê×¸è»áÈÃÄãÏëÆðÎÒ,2001,Pop,287.1775617666885,2,128.0
周华健 - 风雨无阻.mp3,./Music/MUSIC/周华健 - 风雨无阻.mp3,.mp3,6611760,¹âÒõËÆ½¡1987-1997,ÖÜ»ª½¡                        ,·çÓêÎÞ×è,1997-9-1 0:00:00,»ªÓïÁ÷ÐÐÒôÀÖ¡¾Chinese Pop Music¡¿,273.6326530612245,13,192.0
孙楠 - 拯救.mp3,./Music/MUSIC/孙楠 - 拯救.mp3,.mp3,5318617,Ëïéª-Ôµ·ÝµÄÌì¿Õ,Ëïéª,Õü¾È,,Other,332.24511668782344,1,128.0
孙燕姿 - We Will Be There.mp3,./Music/MUSIC/孙燕姿 - We Will Be There.mp3,.mp3,3986609,LEAVE,孙燕姿,We Will Get There,,,249.2428014575864,,128.0
孙燕姿 - 坏天气.mp3,./Music/MUSIC/孙燕姿 - 坏天气.mp3,.mp3,4341333,ÎÒÒªµÄÐÒ¸£,OÑà×Ë,ÄÌìâ,2000,ÆäËü,270.8661602594124,3,128.02787456445992
孙燕姿 - 遇见.mp3,./Music/MUSIC/孙燕姿 - 遇见.mp3,.mp3,5876846,,孙燕姿,遇见,,,209.7407644271819,,224.0
宋冬野 - 董小姐.mp3,./Music/MUSIC/宋冬野 - 董小姐.mp3,.mp3,5301751,,宋冬野,董小姐,,,331.21470872695653,,128.0
小柯 - 你说我容易吗.mp3,./Music/MUSIC/小柯 - 你说我容易吗.mp3,.mp3,3641175,Î´Öª³ªÆ¬¼¯ (2005-8-22 13:46:34,Î´ÖªÒÕÊõ¼Ò,ÇúÄ¿ 1,2003,Blues,227.3580289368021,1,128.0
崔健 - 迷失的季节.mp3,./Music/MUSIC/崔健 - 迷失的季节.mp3,.mp3,7941639,¸øÄãÒ»µãÑÕÉ«,´Þ½¡ Eddie ÁõÔª ±´±´ Áõ«h ÎÚÄÈ,ÃÔÊ§µÄ¼¾½Ú,,Ò¡¹ö,372.15028375860834,3,170.82926829268294
张信哲 - 信仰.mp3,./Music/MUSIC/张信哲 - 信仰.mp3,.mp3,4081336,ÕÅÐÅÕÜJeffÇé¸è¾«Ñ¡,ÕÅÐÅÕÜ,ÐÅÑö,2005,Other,255.13073143091611,9,128.0
张信哲 - 过火.mp3,./Music/MUSIC/张信哲 - 过火.mp3,.mp3,4834219,ÈÝ,ÕÅÐÅÕÜ,¹ý»ð,1995,Other,302.1044334975369,6,128.0
张婧懿 - 斑马 斑马.mp3,./Music/MUSIC/张婧懿 - 斑马 斑马.mp3,.mp3,5145989,                              ,                              ,                              ,    ,,214.224,,192.0
张学友 - 她来听我的演唱会.mp3,./Music/MUSIC/张学友 - 她来听我的演唱会.mp3,.mp3,8207909,ÕÅÑ§ÓÑ,JACKY,ËýÀ´ÌýÎÒµÄÑÝ³ª»á,,Á÷ÐÐÒôÀÖ,292.9962665952353,6,224.0
张学友 - 祝福.mp3,./Music/MUSIC/张学友 - 祝福.mp3,.mp3,4378722,±i¾Ç¤Í-¤T¦~¨â»y-(¸f),ÕÅÑ§ÓÑ,×£¸£(¹ú),1996,General Blues,273.4491084854995,10,128.0
张学友 - 纽约的司机驾着北京的梦.mp3,./Music/MUSIC/张学友 - 纽约的司机驾着北京的梦.mp3,.mp3,2264235,友情歌 1995-2000世纪情歌金选,张学友,纽约的司机驾着北京的梦,,,282.593429471501,,64.0
张宇 - 给你们.mp3,./Music/MUSIC/张宇 - 给你们.mp3,.mp3,9191741,ÓêÒ»Ö±ÏÂ,张宇,¸øÄãÃÇ,,,286.7722448979592,,256.0043285434505
张悬 - 如何.mp3,./Music/MUSIC/张悬 - 如何.mp3,.mp3,5859628,,张悬,如何,,Other,242.99241238294937,,192.0
张悬 - 宝贝.mp3,./Music/MUSIC/张悬 - 宝贝.mp3,.mp3,4081676,2006 MP3ÈËÆø³¬Ç¿×Ü¹Ú¾ü,ÕÅÐü,±¦±´,    ,Art Rock,145.61222369177366,11,224.0
张惠妹 - 听海.mp3,./Music/MUSIC/张惠妹 - 听海.mp3,.mp3,5090306,BAD BOY,ÕÅ»ÝÃÃ,Ìýº£.mp3,1997,Pop,318.58124406597176,11,128.0
张杰 - 逆战.mp3,./Music/MUSIC/张杰 - 逆战.mp3,.mp3,3672086,逆战,张杰,逆战,,,229.6307138947533,,128.0
张杰 - 领悟.mp3,./Music/MUSIC/张杰 - 领悟.mp3,.mp3,12685343,                              ,                              ,                              ,    ,,317.0255461449511,,320.0
张楚 - 国际歌.mp3,./Music/MUSIC/张楚 - 国际歌.mp3,.mp3,4296486,,张楚,国际歌,,Pop,268.6870380849695,,127.91637630662021
张瑶 - 有你相随.mp3,./Music/MUSIC/张瑶 - 有你相随.mp3,.mp3,1895120,爱情的房子,张瑶,有你相随,,,231.78739507308197,,64.0
张雨生 - 我期待.mp3,./Music/MUSIC/张雨生 - 我期待.mp3,.mp3,5620493,,ÓêÉú&ÌÕ¾§¬,ÎÒÆÚ´ý,,Other,351.1505514795674,,128.0
张靓颖 - 如果爱下去.mp3,./Music/MUSIC/张靓颖 - 如果爱下去.mp3,.mp3,5830126,The One,张靓颖,如果爱下去,2006-10-11 0:00:00,华语流行音乐【Chinese Pop Music】,242.46857142857144,3,192.0
张靓颖 - 如果这就是爱情.mp3,./Music/MUSIC/张靓颖 - 如果这就是爱情.mp3,.mp3,4560674,我相信,张靓颖,如果这就是爱情,2010-07-15,,281.76370318242243,,128.0
张靓颖 - 画心.mp3,./Music/MUSIC/张靓颖 - 画心.mp3,.mp3,6919645,                              ,ÕÅö¦Ó±,»­ÐÄ,    ,,432.36729613817766,,128.0
张靓颖-我相信.wma,./Music/MUSIC/张靓颖-我相信.wma,.wma,2330127,,张靓颖,我相信,,,287.216,,64.024
弦子 - 醉清风(冬话主题曲).mp3,./Music/MUSIC/弦子 - 醉清风(冬话主题曲).mp3,.mp3,4252424,²»°®×î´ó,ÏÒ×Ó                          ,×íÇå·ç(¶¬»°Ö÷ÌâÇú),2008-04-08,Other,263.20081319884275,5,128.0
弦子 - 醉清风.mp3,./Music/MUSIC/弦子 - 醉清风.mp3,.mp3,4917606,ÂÂ×í,¢·¼,×íÇå·ç,,ÐÝÏÐÒôÀÖ,307.0495146958305,5,128.0
徐誉滕 - 李雷和韩梅梅.mp3,./Music/MUSIC/徐誉滕 - 李雷和韩梅梅.mp3,.mp3,7078601,                              ,                              ,£¨ÀîÀ×ºÍº«Ã·Ã·£©ÐìÓþëø,    ,Other,294.7369254304593,,192.0
情非得已 - 幼儿版.mp3,./Music/MUSIC/情非得已 - 幼儿版.mp3,.mp3,6624990,My Party ¼Ñ¼ÑJia JiaµÄÅÉ¶Ô,Ð¡F4,Çé·ÇµÃÒÑ,2003,Pop,276.097031895081,3,192.0
扭曲的机器 - 镜子中.mp3,./Music/MUSIC/扭曲的机器 - 镜子中.mp3,.mp3,8959000,                              ,Å¤ÇúµÄ»úÆ÷ ,¾µ×ÓÖÐ,    ,Other,559.6188497217069,4,128.0
放弃爱你.mp3,./Music/MUSIC/放弃爱你.mp3,.mp3,5760887,Qq:619720677,Èç¹ûMÎ¢Ð¦ ÉÏ´«,·ÅÆú°®Äã,,,240.0081867005175,,192.0
曲婉婷 - 我的歌声里.mp3,./Music/MUSIC/曲婉婷 - 我的歌声里.mp3,.mp3,5150439,                              ,ÇúÍñæÃ,ÎÒµÄ¸èÉùÀï,    ,,214.4653894742326,,192.0
曲婉婷 - 没有什么不同.mp3,./Music/MUSIC/曲婉婷 - 没有什么不同.mp3,.mp3,11541818,                              ,                              ,                              ,    ,Other,288.23680187481693,,320.0
曹方 - 遇见我.mp3,./Music/MUSIC/曹方 - 遇见我.mp3,.mp3,5074447,Óö¼ûÎÒ,²Ü·½,Óö¼ûÎÒ,,Á÷ÐÐÒôÀÖ,211.3689246142121,1,192.0
朴树 - 平凡之路.mp3,./Music/MUSIC/朴树 - 平凡之路.mp3,.mp3,4851304,平凡之路,朴树,平凡之路,2014-07-16,,302.56701853155056,,128.0
李健 - 传奇.mp3,./Music/MUSIC/李健 - 传奇.mp3,.mp3,4715544,ËÆË®,Àî,传奇,,Blues,294.6847221950981,,128.0
李宇春 - 下个，路口，见.Wma,./Music/MUSIC/李宇春 - 下个，路口，见.Wma,.Wma,3401389,更多好听音乐请访问520music.com,李宇春,02 下个，路口，见,我爱音乐网 [www.520music.com],更多音乐请访问520music.com,210.001,,128.016
李宇春 - 梨花香.mp3,./Music/MUSIC/李宇春 - 梨花香.mp3,.mp3,4626635,Ê®È«¾ÅÃÀÖ÷ÌâÇú,ÀîÓî´º,Àæ»¨Ïã-ÍêÕû°æ,,Pop,231.3470387848861,,160.0
李荣浩 - 李白.mp3,./Music/MUSIC/李荣浩 - 李白.mp3,.mp3,6580136,李白,李荣浩,李白,2013-09-03,,273.8274666649296,,192.0
李贞贤 - 独一无二 - 韩国歌曲.mp3,./Music/MUSIC/李贞贤 - 独一无二 - 韩国歌曲.mp3,.mp3,3400475,theme0128-ÕªÐÇ²âÔËË®Æ¿×ù,ÀîÕêÏÍ,¶ÀÒ»ÎÞ¶þ,1999,Other,212.37294795430137,5,128.0
杨坤 - 空城.mp3,./Music/MUSIC/杨坤 - 空城.mp3,.mp3,6658822,ºúÇïÊÕ²Ø,ÑîÀ¤,¿Õ³Ç,2009,,277.86448979591836,1,191.7050719187741
杨培安 - 我相信.mp3,./Music/MUSIC/杨培安 - 我相信.mp3,.mp3,3954711,ÎçÒ¹Á½µã°ëµÄÎÒ,ÑîÅà°²,ÎÒÏàÐÅ,2006,Å_³Á÷ÐÐÒô·,247.16032082531433,1,128.0
杨钰莹 - 我不想说.mp3,./Music/MUSIC/杨钰莹 - 我不想说.mp3,.mp3,4346833,                              ,                              ,                              ,    ,,271.57968544746126,,127.91637630662021
林俊杰 - 不潮不用花钱.wma,./Music/MUSIC/林俊杰 - 不潮不用花钱.wma,.wma,1903865,陸,林俊傑,不潮不用花錢,2008,Limpid_瀞's Collection,234.613,,64.024
柳岩 - 孙尚香.mp3,./Music/MUSIC/柳岩 - 孙尚香.mp3,.mp3,3798959,ÑÒÉ«,ÁøÑÒ,ËïÉÐÏã,,Art Rock,237.51739822784066,,128.0
梁咏琪 - 胆小鬼.mp3,./Music/MUSIC/梁咏琪 - 胆小鬼.mp3,.mp3,7232229,gigi¾«Ñ¡¼¯(Îå),ÁºÓ½ç÷,µ¨Ð¡¹í,2003,ÆäËü,258.2259083781175,12,224.0
樊凡 - 守着你到永久.mp3,./Music/MUSIC/樊凡 - 守着你到永久.mp3,.mp3,1995955,我想大声告诉你,樊凡,守着你到永久,2011-12-16,,243.49553681491776,,64.0
樊凡 - 我不想逃.mp3,./Music/MUSIC/樊凡 - 我不想逃.mp3,.mp3,5791234,我想大声告诉你 EP,樊凡,我不想逃,2009-12-18 0:00:00,华语流行音乐【Chinese Pop Music】,288.9674907022533,3,160.0
樊凡 - 我想大声告诉你.mp3,./Music/MUSIC/樊凡 - 我想大声告诉你.mp3,.mp3,6563937,我想大声告诉你 EP,樊凡,我想大声告诉你,2009-12-18 0:00:00,华语流行音乐【Chinese Pop Music】,272.9529694365785,4,192.0
樊桐舟 - 比我幸福.mp3,./Music/MUSIC/樊桐舟 - 比我幸福.mp3,.mp3,4327914,,樊桐舟,比我幸福,,,270.6520916412542,,128.0
灌篮高手 - 直到世界的尽头.mp3,./Music/MUSIC/灌篮高手 - 直到世界的尽头.mp3,.mp3,7564168,slam dunk(¶¯ÂþÔ­ÉùÒôÀÖ),¹àÀº¸ßÊÖ,Ö±µ½ÊÀ½çµÄ¾¡Í·,1995,DOMESTIC(J-POPS),314.976,3,192.0
牛奶咖啡 - 习惯了寂寞.mp3,./Music/MUSIC/牛奶咖啡 - 习惯了寂寞.mp3,.mp3,7346125,习惯了寂寞 EP,牛奶咖啡,习惯了寂寞,2009-11-24 0:00:00,华语流行音乐【Chinese Pop Music】,305.5957698969824,1,192.0
牛奶咖啡 - 越长大越孤单.mp3,./Music/MUSIC/牛奶咖啡 - 越长大越孤单.mp3,.mp3,4301700,                              ,                              ,                              ,    ,,267.36028343393946,,128.3623693379791
王力宏 - 依然爱你.mp3,./Music/MUSIC/王力宏 - 依然爱你.mp3,.mp3,3945611,                              ,                              ,                              ,    ,,245.94676122459177,,128.1114982578397
王力宏 - 心跳.mp3,./Music/MUSIC/王力宏 - 心跳.mp3,.mp3,6339259,2008Leehom,王力宏,Heartbeat for Radio spot,,,264.0146339875663,1,192.0
王力宏 - 我们的歌.wma,./Music/MUSIC/王力宏 - 我们的歌.wma,.wma,1996839,改变自己,王力宏,05.我们的歌,2007,臺灣流行音樂,245.999,5,64.024
王力宏 - 改变自己.wma,./Music/MUSIC/王力宏 - 改变自己.wma,.wma,1582287,改变自己,王力宏,02.改变自己,2007,臺灣流行音樂,195.0,2,64.024
王力宏 - 爱因为在心中.mp3,./Music/MUSIC/王力宏 - 爱因为在心中.mp3,.mp3,6264156,¸ÇÊÀÓ¢ÐÛ,ÍõÁ¦ºê,°® ÒòÎªÔÚÐÄÖÐ,2005,Pop,260.2318367346939,10,192.42002296225658
王力宏 - 爱的就是你.wma,./Music/MUSIC/王力宏 - 爱的就是你.wma,.wma,2366847,The Only One[le84.com],王力宏[le84.com],爱的就是你,2001,臺灣流行音樂,290.999,11,64.024
王菲 - 但愿人长久.mp3,./Music/MUSIC/王菲 - 但愿人长久.mp3,.mp3,6343969,但愿人长久,王菲,但愿人长久,1999,Pop,261.05202160021366,20,192.0
王菲 - 催眠.mp3,./Music/MUSIC/王菲 - 催眠.mp3,.mp3,4264659,Íõ·Æ,Íõ·Æ,´ßÃß,1999,Goa,266.6027256474634,,128.0
王菲 - 闷.mp3,./Music/MUSIC/王菲 - 闷.mp3,.mp3,4081971,Íõ·Æ1997,Íõ·Æ                          ,ÃÆ,1997-07-01,Other,253.03044804128547,5,128.0
王铮亮 - 为了这一天.mp3,./Music/MUSIC/王铮亮 - 为了这一天.mp3,.mp3,7431420,                              ,                              ,                              ,    ,Other,185.80968479292926,,320.0
站起来.mp3,./Music/MUSIC/站起来.mp3,.mp3,2824656,±±¾©2008Wß\þ¸èÇú£Ý Disc 2,³Éý/ÍõÁ¦ºê/OÑà×Ë/ín¼t,Õ¾Æðí,2008,Blues,282.0182392099259,10,80.0
筷子兄弟 - 父亲.mp3,./Music/MUSIC/筷子兄弟 - 父亲.mp3,.mp3,4721096,父亲,筷子兄弟,父亲,2011-12-26,,291.2397964068346,,128.0
群星 - 明天会更好.mp3,./Music/MUSIC/群星 - 明天会更好.mp3,.mp3,5132248,                              ,ÈºÐÇºÏ³ª                      ,Ã÷Ìì»á¸üºÃ                    ,    ,,320.8797100458182,,128.0
胡夏 - 那些年.mp3,./Music/MUSIC/胡夏 - 那些年.mp3,.mp3,5945954, ,                              ,                              ,    ,,370.86173765457426,,128.16724738675958
苏打绿 - 小情歌.mp3,./Music/MUSIC/苏打绿 - 小情歌.mp3,.mp3,6667360,首张数位专辑,星光二班,小情歌,2007-11-17 0:00:00,华语流行音乐【Chinese Pop Music】,276.8808720680359,6,192.0
苏芮 - 牵手.mp3,./Music/MUSIC/苏芮 - 牵手.mp3,.mp3,5485742,ËÕÜÇ¾«Ñ¡A,ËÕÜÇ,Ç£ÊÖ,,Á÷ÐÐÒôÀÖ,342.55454740747973,18,128.0
范玮琪 - 一个像夏天一个像秋天.mp3,./Music/MUSIC/范玮琪 - 一个像夏天一个像秋天.mp3,.mp3,3998712,ÎÒÃÇµÄ¼ÍÄîÈÕ,·¶çâç÷,Ò»¸öÏñÏÄÌìÒ»¸öÏñÇïÌì,,Á÷ÐÐÒôÀÖ,249.73930305487445,2,128.0
范玮琪 - 那些花儿.mp3,./Music/MUSIC/范玮琪 - 那些花儿.mp3,.mp3,7730334,ÕæÉÆÃÀ,·¶çâç÷                        ,ÄÇÐ©»¨¶ù,2003-5-28 0:00:00,»ªÓïÁ÷ÐÐÒôÀÖ¡¾Chinese Pop Music¡¿,321.821403175182,1,192.0
范逸臣 - 放生.mp3,./Music/MUSIC/范逸臣 - 放生.mp3,.mp3,7552549,o·²»×÷-ÐÂ¸è¼Ó¾«ßx Disc 2,·¶ÒÝ³¼,·ÅÉú,2008,Å_³Á÷ÐÐÒô·,269.58963798809106,13,224.0
莫文蔚 - 广岛之恋.mp3,./Music/MUSIC/莫文蔚 - 广岛之恋.mp3,.mp3,5144576,È«¾«Ñ¡¼­,ÄªÎÄÎµ,¹ãµºÖ®Áµ,2002,Pop,321.5735367962407,4,128.0
萧亚轩 - 最熟悉的陌生人.mp3,./Music/MUSIC/萧亚轩 - 最熟悉的陌生人.mp3,.mp3,4137761,,萧亚轩,最熟悉的陌生人,,Other,258.68458494934595,,128.0
